Year,CBSA,CBSA Name,Race,Indicator,Value,SE
2010,30340,"Lewiston-Auburn, ME",Whites and People of Color,"Median Income, Absolute Difference",11896.40234,7520.637695
2011,30340,"Lewiston-Auburn, ME",Whites and People of Color,"Median Income, Absolute Difference",7253.494141,6014.102051
2012,30340,"Lewiston-Auburn, ME",Whites and People of Color,"Median Income, Absolute Difference",7270.287109,7578.845215
2013,30340,"Lewiston-Auburn, ME",Whites and People of Color,"Median Income, Absolute Difference",9197.167969,9139.616211
2014,30340,"Lewiston-Auburn, ME",Whites and People of Color,"Median Income, Absolute Difference",11294.35938,8092.680176
2000,30340,"Lewiston-Auburn, ME",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.023468122,0
2006,30340,"Lewiston-Auburn, ME",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.160681218,0.110555723
2007,30340,"Lewiston-Auburn, ME",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.221119061,0.087364264
2008,30340,"Lewiston-Auburn, ME",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.245071381,0.116427183
2009,30340,"Lewiston-Auburn, ME",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.028412178,0.055483911
2010,30340,"Lewiston-Auburn, ME",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.278501242,0.11102879
2011,30340,"Lewiston-Auburn, ME",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.081520379,0.075275742
2012,30340,"Lewiston-Auburn, ME",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.159624457,0.117780328
2013,30340,"Lewiston-Auburn, ME",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.209697068,0.111739643
2014,30340,"Lewiston-Auburn, ME",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.11623387,0.086645782
2000,30460,"Lexington-Fayette, KY",Whites and People of Color,"Employment Ratio, Absolute Difference",0.127490699,0
2006,30460,"Lexington-Fayette, KY",Whites and People of Color,"Employment Ratio, Absolute Difference",0.018422842,0.024454555
2007,30460,"Lexington-Fayette, KY",Whites and People of Color,"Employment Ratio, Absolute Difference",0.049362302,0.033842038
2008,30460,"Lexington-Fayette, KY",Whites and People of Color,"Employment Ratio, Absolute Difference",0.053982258,0.030280005
2009,30460,"Lexington-Fayette, KY",Whites and People of Color,"Employment Ratio, Absolute Difference",0.095310271,0.030273512
2010,30460,"Lexington-Fayette, KY",Whites and People of Color,"Employment Ratio, Absolute Difference",0.049748838,0.031197656
2011,30460,"Lexington-Fayette, KY",Whites and People of Color,"Employment Ratio, Absolute Difference",0.042243302,0.026911411
2012,30460,"Lexington-Fayette, KY",Whites and People of Color,"Employment Ratio, Absolute Difference",0.05009377,0.028310442
2013,30460,"Lexington-Fayette, KY",Whites and People of Color,"Employment Ratio, Absolute Difference",0.015867352,0.020117927
2014,30460,"Lexington-Fayette, KY",Whites and People of Color,"Employment Ratio, Absolute Difference",0.071416557,0.02477362
2000,30460,"Lexington-Fayette, KY",Whites and People of Color,"Median Income, Absolute Difference",9416.039063,0
2006,30460,"Lexington-Fayette, KY",Whites and People of Color,"Median Income, Absolute Difference",11698.12891,1895.221436
2007,30460,"Lexington-Fayette, KY",Whites and People of Color,"Median Income, Absolute Difference",9139.792969,2885.432617
2008,30460,"Lexington-Fayette, KY",Whites and People of Color,"Median Income, Absolute Difference",12769.50586,2455.875732
2009,30460,"Lexington-Fayette, KY",Whites and People of Color,"Median Income, Absolute Difference",12540.55078,2487.993408
2010,30460,"Lexington-Fayette, KY",Whites and People of Color,"Median Income, Absolute Difference",9733.419922,2649.684326
2011,30460,"Lexington-Fayette, KY",Whites and People of Color,"Median Income, Absolute Difference",12800.28711,2278.702881
2012,30460,"Lexington-Fayette, KY",Whites and People of Color,"Median Income, Absolute Difference",9347.515625,2342.843506
2013,30460,"Lexington-Fayette, KY",Whites and People of Color,"Median Income, Absolute Difference",8584.021484,1388.712891
2014,30460,"Lexington-Fayette, KY",Whites and People of Color,"Median Income, Absolute Difference",10084.25,951.8673096
2000,30460,"Lexington-Fayette, KY",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.07261768,0
2006,30460,"Lexington-Fayette, KY",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.08031112,0.034163967
2007,30460,"Lexington-Fayette, KY",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.022479713,0.032001801
2008,30460,"Lexington-Fayette, KY",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.124017119,0.042235751
2009,30460,"Lexington-Fayette, KY",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.06578812,0.040979505
2010,30460,"Lexington-Fayette, KY",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.093575448,0.046719853
2011,30460,"Lexington-Fayette, KY",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.132743061,0.036700621
2012,30460,"Lexington-Fayette, KY",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.068879813,0.033441156
2013,30460,"Lexington-Fayette, KY",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.019987613,0.02782305
2014,30460,"Lexington-Fayette, KY",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.093438089,0.034609981
2000,30620,"Lima, OH",Whites and People of Color,"Employment Ratio, Absolute Difference",0.235080659,0
2006,30620,"Lima, OH",Whites and People of Color,"Employment Ratio, Absolute Difference",0.175194263,0.07304614
2007,30620,"Lima, OH",Whites and People of Color,"Employment Ratio, Absolute Difference",0.238986313,0.060450479
2008,30620,"Lima, OH",Whites and People of Color,"Employment Ratio, Absolute Difference",0.115704596,0.063214153
2009,30620,"Lima, OH",Whites and People of Color,"Employment Ratio, Absolute Difference",0.241124332,0.06984023
2010,30620,"Lima, OH",Whites and People of Color,"Employment Ratio, Absolute Difference",0.153376698,0.054942921
2011,30620,"Lima, OH",Whites and People of Color,"Employment Ratio, Absolute Difference",0.129545808,0.057702068
2012,30620,"Lima, OH",Whites and People of Color,"Employment Ratio, Absolute Difference",0.087223887,0.059133362
2013,30620,"Lima, OH",Whites and People of Color,"Employment Ratio, Absolute Difference",0.177112937,0.067445524
2014,30620,"Lima, OH",Whites and People of Color,"Employment Ratio, Absolute Difference",0.160491168,0.063710302
2000,30620,"Lima, OH",Whites and People of Color,"Median Income, Absolute Difference",8205.40625,0
2006,30620,"Lima, OH",Whites and People of Color,"Median Income, Absolute Difference",9358.505859,5302.354492
2007,30620,"Lima, OH",Whites and People of Color,"Median Income, Absolute Difference",4569.898438,5471.719238
2008,30620,"Lima, OH",Whites and People of Color,"Median Income, Absolute Difference",5551.958984,4970.113281
2009,30620,"Lima, OH",Whites and People of Color,"Median Income, Absolute Difference",10577.68164,7209.439453
2010,30620,"Lima, OH",Whites and People of Color,"Median Income, Absolute Difference",5407.455078,3397.556152
2011,30620,"Lima, OH",Whites and People of Color,"Median Income, Absolute Difference",6186.804688,3811.848877
2012,30620,"Lima, OH",Whites and People of Color,"Median Income, Absolute Difference",3115.837891,3545.995605
2013,30620,"Lima, OH",Whites and People of Color,"Median Income, Absolute Difference",12467.27148,5932.898926
2014,30620,"Lima, OH",Whites and People of Color,"Median Income, Absolute Difference",9075.825195,3207.699951
2000,30620,"Lima, OH",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.118900508,0
2006,30620,"Lima, OH",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.109648675,0.098287866
2007,30620,"Lima, OH",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.065115809,0.057906479
2008,30620,"Lima, OH",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.123879611,0.076798901
2009,30620,"Lima, OH",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.170227796,0.069784649
2010,30620,"Lima, OH",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.006839573,0.075749695
2011,30620,"Lima, OH",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.002438396,0.091620564
2012,30620,"Lima, OH",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.106056154,0.083361089
2013,30620,"Lima, OH",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.225943834,0.074592568
2014,30620,"Lima, OH",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.186237201,0.086101227
2000,30700,"Lincoln, NE",Whites and People of Color,"Employment Ratio, Absolute Difference",0.197596729,0
2006,30700,"Lincoln, NE",Whites and People of Color,"Employment Ratio, Absolute Difference",0.168914557,0.048269268
2007,30700,"Lincoln, NE",Whites and People of Color,"Employment Ratio, Absolute Difference",0.01546371,0.030327005
2008,30700,"Lincoln, NE",Whites and People of Color,"Employment Ratio, Absolute Difference",0.058775723,0.041250005
2009,30700,"Lincoln, NE",Whites and People of Color,"Employment Ratio, Absolute Difference",0.192496538,0.049441241
2010,30700,"Lincoln, NE",Whites and People of Color,"Employment Ratio, Absolute Difference",0.142818332,0.051761303
2011,30700,"Lincoln, NE",Whites and People of Color,"Employment Ratio, Absolute Difference",0.157913506,0.052781623
2012,30700,"Lincoln, NE",Whites and People of Color,"Employment Ratio, Absolute Difference",0.200882077,0.043505471
2013,30700,"Lincoln, NE",Whites and People of Color,"Employment Ratio, Absolute Difference",0.071846306,0.047362231
2014,30700,"Lincoln, NE",Whites and People of Color,"Employment Ratio, Absolute Difference",0.080206752,0.03677034
2000,30700,"Lincoln, NE",Whites and People of Color,"Median Income, Absolute Difference",6860.257813,0
2006,30700,"Lincoln, NE",Whites and People of Color,"Median Income, Absolute Difference",2456.607422,3180.087158
2007,30700,"Lincoln, NE",Whites and People of Color,"Median Income, Absolute Difference",5712.371094,1736.971558
2008,30700,"Lincoln, NE",Whites and People of Color,"Median Income, Absolute Difference",7661.703125,2130.151367
2009,30700,"Lincoln, NE",Whites and People of Color,"Median Income, Absolute Difference",4252.882813,3249.367676
2010,30700,"Lincoln, NE",Whites and People of Color,"Median Income, Absolute Difference",8111.183594,3947.869873
2011,30700,"Lincoln, NE",Whites and People of Color,"Median Income, Absolute Difference",5333.453125,2016.472656
2012,30700,"Lincoln, NE",Whites and People of Color,"Median Income, Absolute Difference",12359.49414,1570.537231
2013,30700,"Lincoln, NE",Whites and People of Color,"Median Income, Absolute Difference",12262.89258,2577.246582
2014,30700,"Lincoln, NE",Whites and People of Color,"Median Income, Absolute Difference",12101.09961,2769.142578
2000,30700,"Lincoln, NE",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.049635172,0
2006,30700,"Lincoln, NE",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.040402889,0.054641306
2007,30700,"Lincoln, NE",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.035830319,0.060937695
2008,30700,"Lincoln, NE",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.030934125,0.040363658
2009,30700,"Lincoln, NE",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.034115762,0.052467503
2010,30700,"Lincoln, NE",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.02672568,0.041462906
2011,30700,"Lincoln, NE",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.072389245,0.056736741
2012,30700,"Lincoln, NE",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.094253302,0.045980331
2013,30700,"Lincoln, NE",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.160870492,0.055736165
2014,30700,"Lincoln, NE",Whites and People of Color,"Relative Income Poverty, Absolute Difference",0.159954369,0.047946543
2000,30780,"Little Rock-North Little Rock-Conway, AR",Whites and People of Color,"Employment Ratio, Absolute Difference",0.099245608,0
2006,30780,"Little Rock-North Little Rock-Conway, AR",Whites and People of Color,"Employment Ratio, Absolute Difference",0.070695639,0.025827482
2007,30780,"Little Rock-North Little Rock-Conway, AR",Whites and People of Color,"Employment Ratio, Absolute Difference",0.106004477,0.024832897
2008,30780,"Little Rock-North Little Rock-Conway, AR",Whites and People of Color,"Employment Ratio, Absolute Difference",0.07337147,0.02002795
2009,30780,"Little Rock-North Little Rock-Conway, AR",Whites and People of Color,"Employment Ratio, Absolute Difference",0.061862767,0.020333165
2010,30780,"Little Rock-North Little Rock-Conway, AR",Whites and People of Color,"Employment Ratio, Absolute Difference",0.012725651,0.017874755
2011,30780,"Little Rock-North Little Rock-Conway, AR",Whites and People of Color,"Employment Ratio, Absolute Difference",0.067716002,0.024312155
2012,30780,"Little Rock-North Little Rock-Conway, AR",Whites and People of Color,"Employment Ratio, Absolute Difference",0.126537859,0.021633457
2013,30780,"Little Rock-North Little Rock-Conway, AR",Whites and People of Color,"Employment Ratio, Absolute Difference",0.069384754,0.027887853
2014,30780,"Little Rock-North Little Rock-Conway, AR",Whites and People of Color,"Employment Ratio, Absolute Difference",0.075581968,0.019832686
2000,30780,"Little Rock-North Little Rock-Conway, AR",Whites and People of Color,"Median Income, Absolute Difference",9550.554688,0
2006,30780,"Little Rock-North Little Rock-Conway, AR",Whites and People of Color,"Median Income, Absolute Difference",10294.35352,1504.839111
